timestamp,pid,rss_mb,vsz_mb,cpu_pct,mem_pct,sys_total_mb,sys_used_mb,sys_free_mb
2026-04-28 04:12:17,2671,130956.4,172870.0,723,25.4,515002,151216,285044
2026-04-28 04:12:22,2671,72892.4,113688.2,722,14.1,515002,93153,343164
2026-04-28 04:12:27,2671,76397.6,117646.8,720,14.8,515002,96631,339686
2026-04-28 04:12:32,2671,79391.1,120744.8,719,15.4,515002,99600,336718
2026-04-28 04:12:37,2671,82530.7,123326.4,717,16.0,515002,102708,333609
2026-04-28 04:12:42,2671,83592.1,124387.8,716,16.2,515002,103628,332742
2026-04-28 04:12:47,2671,83592.1,124387.8,714,16.2,515002,103266,333028
2026-04-28 04:12:52,2671,83592.1,124387.8,713,16.2,515002,103175,333029
2026-04-28 04:12:57,2671,83592.1,124387.8,711,16.2,515002,103178,333136
2026-04-28 04:13:02,2671,83592.1,124387.8,710,16.2,515002,103506,332808
2026-04-28 04:13:07,2671,83592.1,124387.8,708,16.2,515002,103744,332515
2026-04-28 04:13:12,2671,83592.1,124387.8,707,16.2,515002,103725,332534
2026-04-28 04:13:17,2671,103709.5,161190.3,708,20.1,515002,124041,312218
2026-04-28 04:13:22,2671,95628.7,147766.2,706,18.5,515002,115895,320364
2026-04-28 04:13:27,2671,108347.5,149143.1,705,21.0,515002,128525,307792
2026-04-28 04:13:32,2671,111789.7,152585.4,703,21.7,515002,131962,304355
2026-04-28 04:13:37,2671,114543.5,155339.1,702,22.2,515002,134714,301603
2026-04-28 04:13:42,2671,117643.1,159469.8,701,22.8,515002,137817,298499
2026-04-28 04:13:47,2671,121168.7,162651.5,699,23.5,515002,141218,295151
2026-04-28 04:13:52,2671,124718.8,165835.6,698,24.2,515002,144322,292023
2026-04-28 04:13:57,2671,128166.9,169019.6,696,24.8,515002,147853,288350
2026-04-28 04:14:02,2671,131407.9,172203.7,695,25.5,515002,151059,285254
2026-04-28 04:14:07,2671,107398.3,148194.1,694,20.8,515002,127346,308966
2026-04-28 04:14:12,2671,109463.7,150259.4,692,21.2,515002,129644,306613
2026-04-28 04:14:17,2671,112461.6,153271.4,691,21.8,515002,132650,303608
2026-04-28 04:14:22,2671,38133.6,78929.2,689,7.4,515002,58268,377989
2026-04-28 04:14:27,2671,38133.6,78929.2,688,7.4,515002,58283,378012
2026-04-28 04:14:32,2671,38133.6,78929.2,687,7.4,515002,58314,378001
2026-04-28 04:14:37,2671,38133.6,78929.2,685,7.4,515002,58296,378019
2026-04-28 04:14:43,2671,38133.6,78929.2,684,7.4,515002,58274,378041
2026-04-28 04:14:48,2671,38133.6,78929.2,683,7.4,515002,58148,378222
2026-04-28 04:14:53,2671,39163.6,79959.2,684,7.6,515002,58676,377693
2026-04-28 04:14:58,2671,39163.6,79959.2,709,7.6,515002,58791,377458
2026-04-28 04:15:03,2671,37103.5,77899.1,721,7.2,515002,56700,379504
2026-04-28 04:15:08,2671,37103.5,77899.1,719,7.2,515002,56763,379550
2026-04-28 04:15:13,2671,37103.5,77899.1,718,7.2,515002,57035,379278
2026-04-28 04:15:18,2671,37103.5,77899.1,717,7.2,515002,57258,379000
2026-04-28 04:15:23,2671,37103.5,77899.1,715,7.2,515002,57238,379020
2026-04-28 04:15:28,2671,37103.5,77899.1,714,7.2,515002,57224,379033
2026-04-28 04:15:33,2671,37103.5,77899.1,712,7.2,515002,57201,379057
2026-04-28 04:15:38,2671,37170.2,77967.8,714,7.2,515002,57284,379031
2026-04-28 04:15:43,2671,2577.6,43373.4,712,0.5,515002,22636,413680
2026-04-28 04:15:48,2671,2521.5,43315.6,711,0.4,515002,22703,413607
2026-04-28 04:15:53,2671,2521.5,43315.6,709,0.4,515002,22584,413780
2026-04-28 04:15:58,2671,16796.8,103884.1,708,3.2,515002,36468,399894
2026-04-28 04:16:03,2671,64010.8,103884.1,706,12.4,515002,83587,352658
2026-04-28 04:16:08,2671,76309.9,138187.7,705,14.8,515002,96138,340058
2026-04-28 04:16:13,2671,116138.9,185865.2,704,22.5,515002,136141,300166
2026-04-28 04:16:18,2671,50636.8,90510.1,702,9.8,515002,70861,365409
2026-04-28 04:16:23,2671,84688.4,138263.7,702,16.4,515002,105081,331170
2026-04-28 04:16:28,2671,98425.0,138263.7,701,19.1,515002,118640,317611
2026-04-28 04:16:33,2671,98425.0,138263.7,702,19.1,515002,118615,317636
2026-04-28 04:16:38,2671,98425.0,138263.7,702,19.1,515002,118714,317595
2026-04-28 04:16:43,2671,98425.0,138263.7,702,19.1,515002,118696,317613
2026-04-28 04:16:48,2671,101393.1,185941.2,702,19.6,515002,121855,314453
2026-04-28 04:16:53,2671,146102.5,185941.2,701,28.3,515002,166459,269849
2026-04-28 04:16:58,2671,146102.5,185941.2,699,28.3,515002,165878,270484
2026-04-28 04:17:03,2671,98425.0,138263.7,698,19.1,515002,118253,317999
2026-04-28 04:17:08,2671,98425.0,138263.7,698,19.1,515002,118216,317981
2026-04-28 04:17:13,2671,98425.0,138263.7,699,19.1,515002,118383,317924
2026-04-28 04:17:18,2671,98425.0,138263.7,699,19.1,515002,118558,317741
2026-04-28 04:17:23,2671,98425.0,138263.7,699,19.1,515002,118770,317481
2026-04-28 04:17:29,2671,98425.0,138263.7,699,19.1,515002,118752,317500
2026-04-28 04:17:34,2671,98425.0,138263.7,700,19.1,515002,118749,317503
